Sender_name,Receiver_name,currency,timestamp,total_sent,total_received,balance
"Forster, Mitchell and Hall",Delahaye,EUR,2021-02-21T06:55:11.191433Z,51034.4388,23174.20256564601,-27860.236234353993
Schofield PLC,Andrews-Finch,EUR,2021-03-01T04:21:47.86994Z,25920.69145625889,25920.69145625889,0.0
"Cooke, Cook and Bell",Speer Dobes GmbH,EUR,2021-03-04T10:35:22.01179Z,38862.39513741269,26697.23208505588,-12165.163052356813
Royal Schagen,Armstrong Inc,EUR,2021-03-09T01:24:22.378973Z,70160.21366761498,180.46099853515625,-69979.75266907983
Welch-Ryan,Freudenberger Grein Groth GmbH & Co. KG,EUR,2021-03-09T05:05:00.582853Z,81430.20177914319,81430.20177914319,0.0
"Simpson, Thompson and Lamb",Armstrong Inc,EUR,2021-03-14T13:54:32.897063Z,38402.74937766714,38402.74937766714,0.0
Armstrong Inc,Schmitt,EUR,2021-05-02T08:49:46.775443Z,62459.3991,75281.734375,12822.335274999998
Groen & de Leeuw,"Stokes, Adams and Robinson",EUR,2021-05-02T12:04:30.16243Z,29007.994,7955.255,-21052.738999999998
"Stokes, Adams and Robinson",van der Noot & Jonkman,EUR,2021-05-27T06:13:58.494736Z,88146.5821,88146.5821,0.0
Grein Groth,Groen & de Leeuw,EUR,2021-06-06T11:06:54.950438Z,37648.689396633476,37648.689396633476,0.0
Fabre S.A.,Evans-Davison,EUR,2021-06-19T20:07:34.694589Z,82507.9296875,82507.9296875,0.0
Royal Schagen,Fitzgerald Inc,EUR,2021-07-31T12:23:24.706279Z,57795.43017385363,57795.43017385363,0.0
Leblanc S.A.S.,Cameron-Buckley,EUR,2021-08-15T23:20:45.497359Z,99708.9968,10470.5048828125,-89238.4919171875
"Simpson, Thompson and Lamb",Langlois S.A.R.L.,EUR,2021-08-26T23:13:39.270488Z,86677.54042666261,44103.175770573944,-42574.36465608867
Ruppert GmbH & Co. KG,"Kaur, Kemp and Turner",EUR,2021-09-04T15:10:00.27305Z,45166.3963,45166.3963,0.0
"Simpson, Thompson and Lamb",Winters Groep,EUR,2021-09-06T03:06:21.84795Z,40897.9221,40897.9221,0.0
"Smith, Francis and Hurst",Scholz AG,EUR,2021-09-18T19:24:37.060406Z,65931.9149,6830.408203125,-59101.506696875
Sontag,Delahaye,EUR,2021-10-05T07:43:46.510206Z,32291.134765625,32291.134765625,0.0
Putz,Bosch & van Haspengouw,EUR,2021-11-07T09:39:30.419397Z,61280.8757,61280.8757,0.0
Morin Boulanger et Fils,Maillard,EUR,2021-01-06T13:07:33.427195Z,33232.42879466545,33232.42879466545,0.0
"Houghton, Murray and Thomas",Poirier S.A.R.L.,EUR,2021-01-20T01:01:46.25407Z,92435.34375,92435.34375,0.0
Legendre Maury S.A.,Bourdon S.A.,EUR,2021-01-25T07:12:13.624403Z,72859.92086702707,72859.92086702707,0.0
Sontag,Delahaye,EUR,2021-02-21T06:55:11.191433Z,23174.20256564601,23174.20256564601,0.0
de Koning NV,Bosch & van Haspengouw,EUR,2021-02-26T17:28:21.937607Z,34444.14453125,34444.14453125,0.0
Leduc,Bailey-Bolton,EUR,2021-03-29T15:54:13.097227Z,33682.2805535799,33682.2805535799,0.0
Groen & de Leeuw,Kostolzin AG,EUR,2021-04-27T07:03:03.638999Z,80068.11625477012,80068.11625477012,0.0
Trespa,Fischer,EUR,2021-05-12T05:32:59.113338Z,75663.74022048364,54821.78399850082,-20841.956221982822
Grein Groth,Samson et Fils,EUR,2021-05-16T04:13:43.519902Z,82479.77085231298,82479.77085231298,0.0
Bender Scheibe GmbH & Co. OHG,Portaal,EUR,2021-05-17T02:54:42.299397Z,78427.49835317099,83054.9902467972,4627.491893626211
Pruvost,"Johnston, Woodward and Anderson",EUR,2021-07-03T10:12:27.734672Z,62105.3468,50347.371159783375,-11757.975640216624
Nelson Group,Ruppert GmbH & Co. KG,EUR,2021-07-13T06:58:46.802136Z,28341.33984375,88968.25098241867,60626.91113866867
Moran PLC,Andrews-Finch,EUR,2021-07-14T13:22:26.872077Z,69317.3097606033,69005.52690848743,-311.78285211586626
Valette Fleury SA,"Houghton, Murray and Thomas",EUR,2021-07-24T04:09:32.053315Z,75640.19590166726,48072.87712572123,-27567.318775946034
Drub Mende e.V.,Coolen NV,EUR,2021-07-31T18:12:40.719529Z,27304.149743142018,27304.149743142018,0.0
Gröttner,Koninklijke Stinis,EUR,2021-08-11T01:43:19.467333Z,39168.4558736368,39168.4558736368,0.0
Gröttner,"Gough, Evans and Blackburn",EUR,2021-08-11T04:29:26.252679Z,15509.6222,39695.1836315116,24185.561431511604
Goudriaan NV,"Howard, McCarthy and Harris",EUR,2021-08-15T21:19:40.259464Z,87724.19411854897,291.85188477951635,-87432.34223376945
Moran PLC,"Forster, Mitchell and Hall",EUR,2021-08-20T15:11:05.612402Z,71864.5166548127,82302.79457088668,10438.277916073974
Schofield PLC,Hope-Short,EUR,2021-10-18T18:28:11.147245Z,26410.791277583765,170041.6446069813,143630.85332939753
Cameron-Buckley,Coolen NV,EUR,2021-11-16T03:32:05.379489Z,38443.83984375,38443.83984375,0.0
Portaal,Royal Bastiaanse,EUR,2021-11-16T06:56:10.239366Z,24549.4611,60499.9280354793,35950.4669354793
Georges S.A.,Fabre S.A.,EUR,2021-11-20T04:59:33.746736Z,20244.69140625,45889.26549905168,25644.574092801682
Fitzgerald Inc,Trespa,EUR,2022-01-25T08:21:12.499448Z,29868.9262,29868.9262,0.0
Freudenberger Grein Groth GmbH & Co. KG,Scholz AG,EUR,2022-10-26T19:29:24.937343Z,18747.2408,18747.2408,0.0
Merle,Wagenvoort Groep,EUR,2023-01-27T20:40:51.636007Z,3315.2038,77286.3842,73971.1804
Groen & de Leeuw,Kostolzin AG,EUR,2021-01-14T06:38:36.181684Z,83350.99573257468,83350.99573257468,0.0
Fabre SA,Georges S.A.,EUR,2021-02-13T17:48:41.23144Z,41900.856448553815,86059.8984375,44159.041988946185
"Howard, McCarthy and Harris",Welch-Ryan,EUR,2021-02-16T15:44:49.229318Z,60318.219535324795,60318.219535324795,0.0
Wagenvoort Groep,Putz,EUR,2021-02-23T11:22:11.451672Z,61704.118,88558.3325,26854.214500000002
Gröttner,van der Noot & Jonkman,EUR,2021-02-24T18:39:01.215983Z,40238.16796875,40238.16796875,0.0
Auger Legros SARL,"Houghton, Murray and Thomas",EUR,2021-03-09T11:03:52.100783Z,49035.127678936486,97327.41657959294,48292.28890065646
"Johnston, Woodward and Anderson",Delahaye,EUR,2021-03-22T17:31:52.591985Z,93371.9140625,31752.311522048363,-61619.60254045164
Schmitt,Leconte,EUR,2021-03-29T10:35:42.074966Z,638.6569996703117,57910.759569062284,57272.10256939197
Fischer,le Gallen & van Gelder,EUR,2021-03-30T02:14:00.85037Z,101531.71068621661,18723.81577378248,-82807.89491243413
de Koning NV,"Johnson, Hope and Evans",EUR,2021-04-09T12:12:01.863276Z,11992.617507781659,11992.617507781659,0.0
"Johnson, Hope and Evans","Simpson, Thompson and Lamb",EUR,2021-04-24T18:17:47.44354Z,81068.4668,33318.4453125,-47750.021487499995
Koninklijke van Brunswijk,Sontag,EUR,2021-05-17T15:07:21.632453Z,21084.307580606925,21084.307580606925,0.0
Moran PLC,Hope-Short,EUR,2021-05-18T13:00:52.457157Z,4568.184806928639,4568.184806928639,0.0
"Smith, Francis and Hurst",Didier,EUR,2021-06-02T04:33:02.366084Z,63605.5623,33748.07588971356,-29857.486410286438
"Stokes, Adams and Robinson",Royal Bastiaanse,EUR,2021-06-07T14:58:51.566278Z,204.95752150549274,108005.54101172088,107800.58349021539
Royal Bastiaanse,"Stokes, Adams and Robinson",EUR,2021-08-11T04:29:26.252679Z,13563.810584636603,7754.8111,-5808.9994846366035
"Forster, Mitchell and Hall",Hope-Short,EUR,2021-08-15T01:08:18.821693Z,73545.26730678047,10728.182097125215,-62817.085209655255
Fabre SA,Samson et Fils,EUR,2021-08-17T14:05:06.063742Z,42994.45086533902,45892.9531708675,2898.5023055284764
"Jones, Shepherd and Price",Samson et Fils,EUR,2021-08-23T16:41:27.44232Z,78817.44103654216,69005.52690848743,-9811.914128054734
Evans-Davison,Hope-Short,EUR,2021-08-28T20:08:10.094387Z,52781.53153153153,2974.654296875,-49806.87723465653
Evans-Davison,Fabre S.A.,EUR,2021-09-04T02:01:53.846711Z,52341.21251185396,52341.21251185396,0.0
Goudriaan NV,Cichorius,EUR,2021-09-18T14:00:55.560095Z,159882.53175928738,57690.785769321956,-102191.74598996542
Cameron-Buckley,Trespa,EUR,2021-10-11T22:22:02.123159Z,90932.4102062589,70706.46633475581,-20225.943871503085
Jäntsch Schweitzer GmbH & Co. KG,Sontag,EUR,2021-10-11T22:22:02.123159Z,78241.7911332385,103891.61842120206,25649.827287963562
Schofield PLC,Kaul GbR,EUR,2021-11-10T00:18:05.736115Z,77459.2676011948,44640.93803947847,-32818.32956171634
Ehlert,Bosch & van Haspengouw,EUR,2021-11-10T00:18:05.736115Z,44640.93803947847,77459.2676011948,32818.32956171634
"Stokes, Adams and Robinson",Guillon Lesage S.A.,EUR,2021-11-14T13:45:28.12633Z,41809.02593253366,18702.4097,-23106.61623253366
Moran PLC,Drub Mende e.V.,EUR,2022-09-25T22:00:37.3728Z,32765.6521,38841.8694,6076.217300000004
Trespa,van der Noot & Jonkman,EUR,2021-01-31T04:15:29.454954Z,27694.654296875,75123.37020715972,47428.71591028472
Cichorius,Didier,EUR,2021-02-14T23:05:27.05564Z,42848.312234284844,42848.312234284844,0.0
de Koning NV,Trespa,EUR,2021-02-23T11:22:11.451672Z,88558.3325,61704.118,-26854.214500000002
Moran PLC,Kaul GbR,EUR,2021-03-02T17:27:46.357793Z,87590.5859375,15764.313624544488,-71826.27231295551
"Cooke, Cook and Bell",Bailey-Bolton,EUR,2021-03-02T23:55:39.858609Z,46740.72043799973,46740.72043799973,0.0
Guibert S.A.S.,Kostolzin AG,EUR,2021-03-29T23:22:55.320143Z,50515.26567686107,24300.5625,-26214.70317686107
Legendre Maury S.A.,"Howard, McCarthy and Harris",EUR,2021-04-06T20:22:48.946263Z,92692.984375,51860.27734375,-40832.70703125
Schmitt,Fitzgerald Inc,EUR,2021-04-13T05:32:04.757118Z,53674.9766,81430.20177914319,27755.225179143185
Portaal,Bender Scheibe GmbH & Co. OHG,EUR,2021-05-14T05:15:31.252854Z,70949.83552631579,70949.83552631579,0.0
Pruvost,Portaal,EUR,2021-05-17T02:54:42.299397Z,83054.9902467972,83054.9902467972,0.0
Kaul GbR,"Houghton, Murray and Thomas",EUR,2021-05-24T04:45:32.069224Z,5836.9345,54392.99178431083,48556.057284310824
Leblanc S.A.S.,Langlois S.A.R.L.,EUR,2021-05-24T22:21:35.557306Z,13913.872505757161,68101.9140625,54188.04155674284
Moran PLC,Portaal,EUR,2021-06-27T10:40:45.720447Z,57321.81663756453,57321.81663756453,0.0
le Gallen & van Gelder,Cichorius,EUR,2021-07-29T23:58:35.424526Z,98223.38561068961,32346.170554697437,-65877.21505599217
Portaal,Evans-Davison,EUR,2021-08-09T22:01:54.141983Z,47554.513394973925,32257.634690611663,-15296.878704362261
"Stokes, Adams and Robinson",Fitzgerald Inc,EUR,2021-08-16T18:46:27.256623Z,94657.984375,56818.89453125,-37839.08984375
Wagenvoort Groep,Royal Schagen,EUR,2021-08-31T07:08:35.215198Z,35986.33831199621,35986.33831199621,0.0
Mars,Leconte,EUR,2021-09-09T08:12:50.98753Z,31947.01280227596,71949.01413859485,40002.00133631889
Freudenberger Grein Groth GmbH & Co. KG,Sontag,EUR,2021-09-15T03:27:00.383719Z,64997.89592223803,44976.97265625,-20020.92326598803
Fischer,Cichorius,EUR,2021-09-16T15:44:10.085819Z,41751.94212247865,21706.881223328593,-20045.060899150056
"Johnson, Hope and Evans",Evans-Davison,EUR,2021-10-07T18:57:22.237934Z,3276.412841796875,36575.9945037082,33299.581661911325
"Gough, Evans and Blackburn","Wilkinson, Bennett and Stanley",EUR,2021-10-19T15:50:59.961008Z,19765.5546875,19765.5546875,0.0
"Cooke, Cook and Bell",de Koning NV,EUR,2021-10-21T01:40:53.391891Z,76211.03751778093,74315.06383490232,-1895.9736828786117
Coolen NV,Henderson-Wright,EUR,2021-11-03T17:30:03.309986Z,26027.582256269307,26027.582256269307,0.0
Legendre Maury S.A.,Bender Scheibe GmbH & Co. OHG,EUR,2021-11-16T06:56:10.239366Z,14521.179909720113,24549.4611,10028.281190279888
"Johnson, Hope and Evans",Guillon Lesage S.A.,EUR,2021-11-20T04:23:47.044772Z,49467.1083,76609.2252237416,27142.116923741596
Samson et Fils,Haneberg & Cammel,EUR,2022-05-26T05:07:54.196796Z,57468.7537,57468.7537,0.0
Ferreira S.A.R.L.,Schofield PLC,EUR,2022-07-24T09:36:06.29348Z,80467.4611,80467.4611,0.0
Pruvost,Bender Scheibe GmbH & Co. OHG,EUR,2022-07-28T16:07:37.520474Z,71697.664,71697.664,0.0
Winters Groep,Lesage,EUR,2023-02-15T07:31:51.291384Z,6941.973,68667.2913,61725.3183
Welch-Ryan,Coolen NV,EUR,2023-03-08T12:11:37.144536Z,47491.1952,47491.1952,0.0
Legendre Maury S.A.,"Jones, Smith and Waters",EUR,2023-04-13T05:54:38.025819Z,64510.5562,48269.4841,-16241.072099999998
Roussel,Haneberg & Cammel,EUR,2021-01-03T09:17:34.356554Z,811.5851955141588,32999.34432788051,32187.759132366355
Evans-Davison,"Forster, Mitchell and Hall",EUR,2021-01-13T03:03:22.699368Z,33427.77385985485,33427.77385985485,0.0
"Cooper, Bailey and Barker",Grein Groth,EUR,2021-02-10T20:51:02.801937Z,8737.8583984375,8737.8583984375,0.0
Valette Fleury SA,Goudriaan NV,EUR,2021-02-14T19:02:54.377281Z,11368.733398614959,152487.56926659285,141118.8358679779
Trespa,Scholz AG,EUR,2021-03-14T13:54:32.897063Z,14920.388671875,44660.16534441745,29739.77667254245
Cichorius,Remmers & Gruijl,EUR,2021-03-22T17:31:52.591985Z,31752.311522048363,17169.937618539592,-14582.373903508771
"Simpson, Thompson and Lamb",Fabre S.A.,EUR,2021-03-23T23:27:53.407815Z,25688.251,554.623,-25133.628
"Smith, Francis and Hurst","Simpson, Thompson and Lamb",EUR,2021-04-24T18:17:47.44354Z,33318.4453125,33318.4453125,0.0
Ferreira S.A.R.L.,"Johnson, Hope and Evans",EUR,2021-06-13T07:58:53.406624Z,45558.62656898471,45558.62656898471,0.0
Gröttner,"Houghton, Murray and Thomas",EUR,2021-06-26T23:50:03.458255Z,32744.50995447539,179390.39532954007,146645.88537506468
Guillon Lesage S.A.,Valette Fleury SA,EUR,2021-07-05T04:49:55.856849Z,33678.16500711237,38388.38223757465,4710.21723046228
Fischer,Leconte,EUR,2021-08-15T21:19:40.259464Z,291.85188477951635,87724.19411854897,87432.34223376945
Guillon Lesage S.A.,Legendre Maury S.A.,EUR,2021-08-17T00:43:15.16549Z,32172.30841038407,78643.4453125,46471.13690211593
Didier,Delahaye,EUR,2021-09-14T19:52:13.583938Z,53211.08854641158,53211.08854641158,0.0
Speer Dobes GmbH,Pruvost,EUR,2021-09-29T07:53:44.249739Z,64676.46840919867,64676.46840919867,0.0
"Johnston, Woodward and Anderson",Armstrong Inc,EUR,2021-10-14T18:11:20.856991Z,27055.72386817998,95157.74598798383,68102.02211980385
"Cooper, Bailey and Barker",Le Gall SARL,EUR,2023-05-04T11:53:42.15949Z,22705.9697,22705.9697,0.0
"Smith, Francis and Hurst",Morin Boulanger et Fils,EUR,2021-01-14T23:37:46.500077Z,94640.6015625,40035.5739,-54605.0276625
Legendre Maury S.A.,Ruppert GmbH & Co. KG,EUR,2021-01-17T03:19:46.124424Z,770.0010952841886,86685.6431,85915.64200471582
Schmitt,Fitzgerald Inc,EUR,2021-01-20T08:10:28.900789Z,52285.96565315315,52285.96565315315,0.0
Gröttner,Mars,EUR,2021-01-29T21:02:37.530156Z,45171.78959155785,45171.78959155785,0.0
"Howard, McCarthy and Harris",Armstrong Inc,EUR,2021-02-09T23:58:23.842028Z,9789.089356626364,9789.089356626364,0.0
Valette Fleury SA,Jäntsch Schweitzer GmbH & Co. KG,EUR,2021-02-14T19:02:54.377281Z,5684.366699307479,5684.366699307479,0.0
Ruppert GmbH & Co. KG,Jäntsch Schweitzer GmbH & Co. KG,EUR,2021-02-14T19:02:54.377281Z,65118.33955666192,5684.366699307479,-59433.97285735444
"Johnson, Hope and Evans",Sontag,EUR,2021-02-14T23:05:27.05564Z,92823.516,22040.202070047577,-70783.31392995242
Scholz AG,Sontag,EUR,2021-02-14T23:05:27.05564Z,59123.1171875,22040.202070047577,-37082.91511745242
Merle,Sontag,EUR,2021-02-14T23:05:27.05564Z,22040.202070047577,22040.202070047577,0.0
Roussel,Schofield PLC,EUR,2021-04-27T07:03:03.638999Z,43203.317626837365,57946.198380428854,14742.88075359149
Koninklijke Stinis,Cichorius,EUR,2021-05-31T08:07:57.436047Z,33754.849010194404,33754.849010194404,0.0
Franke,Koninklijke van Brunswijk,EUR,2021-06-06T12:12:40.675074Z,41944.05430711611,78869.80115649357,36925.746849377465
Stichting Mol,"Johnston, Woodward and Anderson",EUR,2021-06-06T20:01:23.742414Z,13113.203125,77069.66007440025,63956.45694940025
"Kaur, Kemp and Turner",Roussel,EUR,2021-06-19T20:07:34.694589Z,16017.458659317212,33755.2552,17737.796540682786
van der Noot & Jonkman,Groen & de Leeuw,EUR,2021-06-28T03:59:10.721479Z,77813.65526474196,44880.4628,-32933.19246474196
Stichting Mol,Striebitz,EUR,2021-07-14T05:26:08.064539Z,16257.166796360967,20324.180395282925,4067.013598921958
Evans-Davison,Teixeira S.A.S.,EUR,2021-07-20T16:55:59.452291Z,29067.734183343175,76397.07059032717,47329.336406984
Putz,Leduc,EUR,2021-08-06T10:28:21.321199Z,27910.783571177082,29783.00216334756,1872.2185921704768
Poirier S.A.R.L.,Schmitt,EUR,2021-08-09T06:14:50.134225Z,49556.44311199573,49556.44311199573,0.0
Langlois S.A.R.L.,Striebitz,EUR,2021-09-06T03:06:21.84795Z,93364.57858841988,93364.57858841988,0.0
Winters Groep,Franke,EUR,2021-09-18T19:24:37.060406Z,65931.9140625,65931.9140625,0.0
Evans-Davison,Fabre S.A.,EUR,2021-09-30T04:32:51.551226Z,12224.1865,28640.682417614982,16416.495917614982
Bender Scheibe GmbH & Co. OHG,Fabre S.A.,EUR,2021-09-30T04:32:51.551226Z,28640.682417614982,28640.682417614982,0.0
Portaal,Bosch & van Haspengouw,EUR,2021-11-18T14:48:39.952667Z,53348.35081792319,67733.94795778925,14385.597139866062
Coolen NV,"Simpson, Thompson and Lamb",EUR,2022-04-12T13:57:25.717534Z,9999.9351,9999.9351,0.0
Didier,"Gough, Evans and Blackburn",EUR,2023-04-12T08:18:25.674587Z,62873.488,62873.488,0.0
Cameron-Buckley,"Gough, Evans and Blackburn",EUR,2021-01-17T03:19:46.124424Z,224409.463,238417.99496912642,14008.53196912643
Mars,van der Noot & Jonkman,EUR,2021-01-17T19:14:07.798818Z,26312.49814781887,26312.49814781887,0.0
"Kaur, Kemp and Turner",Armstrong Inc,EUR,2021-02-09T23:58:23.842028Z,81833.578125,9789.089356626364,-72044.48876837363
Cichorius,Guillon Lesage S.A.,EUR,2021-03-28T19:15:22.519521Z,45912.8431,13436.337858682195,-32476.505241317805
"Jones, Shepherd and Price",Schofield PLC,EUR,2021-04-05T08:38:20.518185Z,59200.316011235955,59200.316011235955,0.0
"Gough, Evans and Blackburn","Jones, Shepherd and Price",EUR,2021-04-11T03:57:54.610535Z,45329.27884506178,97701.13688126329,52371.858036201505
Trespa,Teixeira S.A.S.,EUR,2021-04-24T18:17:47.44354Z,5588.576395062826,81068.4668,75479.89040493716
van der Noot & Jonkman,Sontag,EUR,2021-04-29T00:46:30.043291Z,75613.45404393158,40688.921099854626,-34924.53294407695
Striebitz,Coolen NV,EUR,2021-05-02T16:43:45.14805Z,58379.10443338075,1973.3711919155999,-56405.733241465154
Fabre SA,Croon Elektrotechniek,EUR,2021-05-20T15:30:20.002087Z,41771.70673240732,64089.69140625,22317.98467384268
Koninklijke van Brunswijk,"Simpson, Thompson and Lamb",EUR,2021-05-27T06:13:58.494736Z,36591.268077287816,64039.616530188076,27448.34845290026
van der Noot & Jonkman,"Kaur, Kemp and Turner",EUR,2021-05-28T19:09:06.204727Z,27813.702065552396,46193.768821490026,18380.06675593763
Fabre S.A.,"Johnston, Woodward and Anderson",EUR,2021-06-19T20:07:34.694589Z,82507.9296875,16017.458659317212,-66490.47102818279
Drub Mende e.V.,Legendre Maury S.A.,EUR,2021-06-26T00:54:44.205182Z,60443.81640625,63680.261634527786,3236.4452282777856
"Simpson, Thompson and Lamb",Wagenvoort Groep,EUR,2021-07-05T19:44:11.254507Z,9313.905285200932,8725.658635609294,-588.2466495916378
Ferreira S.A.R.L.,Haneberg & Cammel,EUR,2021-07-15T21:29:54.297582Z,94175.16447368421,13493.195,-80681.9694736842
Coolen NV,Guillon Lesage S.A.,EUR,2021-07-29T23:58:35.424526Z,76547.56933900193,29250.7821199008,-47296.78721910113
Pruvost,Salz,EUR,2021-07-30T23:54:50.25368Z,48563.45668697756,39936.05042894018,-8627.40625803738
Moran PLC,Hope-Short,EUR,2021-08-20T15:11:05.612402Z,71864.5166548127,71864.5166548127,0.0
Sontag,Langlois S.A.R.L.,EUR,2021-08-26T23:13:39.270488Z,21812.896484375,44103.175770573944,22290.279286198944
Leduc,"Jones, Shepherd and Price",EUR,2021-09-18T04:29:56.272806Z,48138.13154798056,48138.13154798056,0.0
Pruvost,Bailey-Bolton,EUR,2021-09-24T21:26:09.772156Z,53920.78920563822,48694.89453125,-5225.894674388219
Schofield PLC,Pruvost,EUR,2021-09-29T07:53:44.249739Z,42307.14453125,64676.46840919867,22369.32387794867
le Gallen & van Gelder,"Wilkinson, Bennett and Stanley",EUR,2021-10-01T09:53:53.052319Z,56710.916938708375,81552.713,24841.79606129163
Goudriaan NV,Merle,EUR,2021-10-18T15:18:20.778045Z,10414.180529722138,106046.60419600672,95632.42366628458
Coolen NV,Leconte,EUR,2021-10-25T02:30:04.577983Z,16436.377234854237,40250.90706928839,23814.529834434154
Trespa,"Stokes, Adams and Robinson",EUR,2021-11-02T16:10:59.343612Z,10402.779680543566,49628.279526014776,39225.49984547121
Poirier S.A.R.L.,Leconte,EUR,2022-07-27T22:26:40.704097Z,48966.6347,48966.6347,0.0
Leblanc S.A.S.,Coolen NV,EUR,2022-08-24T08:45:36.135537Z,33056.1674,10990.612,-22065.555399999997
Fabre SA,Roussel,EUR,2022-12-15T03:34:44.601614Z,79482.586,79482.586,0.0
Auger Legros SARL,Fischer,EUR,2021-01-10T05:37:39.871135Z,51742.70981507823,51742.70981507823,0.0
Remmers & Gruijl,Henderson-Wright,EUR,2021-01-19T04:23:44.085258Z,38628.661,59972.6015625,21343.9405625
Andrews-Finch,Bosch & van Haspengouw,EUR,2021-02-10T12:27:58.534984Z,64989.67190505112,64989.67190505112,0.0
de Koning NV,Schofield PLC,EUR,2021-02-12T22:07:56.618661Z,68210.546875,68210.546875,0.0
Trespa,Evans-Davison,EUR,2021-03-14T13:54:32.897063Z,14920.388671875,55708.775401103354,40788.386729228354
Ruppert GmbH & Co. KG,Delahaye,EUR,2021-03-16T12:45:39.289918Z,163132.84905676448,37632.3984375,-125500.45061926448
Mars,Jäntsch Schweitzer GmbH & Co. KG,EUR,2021-03-22T16:30:37.899075Z,47151.00832740635,43473.171875,-3677.836452406351
Schmitt,Guillon Lesage S.A.,EUR,2021-04-13T05:32:04.757118Z,53674.9766,53674.9766,0.0
Mars,Hanegraaff & Hekker,EUR,2021-05-10T12:39:34.149856Z,2419.46142578125,85922.54178520625,83503.080359425
Poirier S.A.R.L.,le Gallen & van Gelder,EUR,2021-06-26T00:54:44.205182Z,63680.261634527786,60443.81640625,-3236.4452282777856
Fabre S.A.,Hope-Short,EUR,2021-06-26T05:01:47.414767Z,16327.844834990572,16327.844834990572,0.0
van der Noot & Jonkman,"Wilkinson, Bennett and Stanley",EUR,2021-06-28T03:59:10.721479Z,77813.65526474196,31072.216542200094,-46741.43872254186
Kaul GbR,Bosch & van Haspengouw,EUR,2021-07-04T22:13:20.709118Z,34816.98414856101,36798.05688374523,1981.0727351842215
